image_name,width,height,x0,y0,x1,y1
00002848.jpg,337,450,132,29,176,97
00000087.jpg,870,580,108,41,359,235
00001399.jpg,433,650,84,70,215,293
00002860.jpg,900,675,678,160,770,240
00002874.jpg,2048,2048,497,583,1158,1352
00002647.jpg,1000,1294,415,321,643,657
00000050.jpg,1065,1300,425,209,593,447
00001428.jpg,590,885,201,89,382,406
00002121.jpg,359,254,74,17,156,84
00002135.jpg,792,1200,521,189,648,409
00000044.jpg,873,580,314,70,626,311
00002653.jpg,1000,1500,434,146,755,706
00001372.jpg,270,420,96,28,129,87
00003203.jpg,612,408,299,240,413,329
00001400.jpg,2000,1333,540,178,1026,555
00003217.jpg,1024,683,341,240,569,417
00001366.jpg,800,568,269,90,499,276
00002928.jpg,1200,630,824,319,1097,486
00002096.jpg,600,420,221,37,377,163
00000681.jpg,650,433,387,100,509,194
00000859.jpg,891,980,185,125,458,475
00002914.jpg,1070,580,611,109,849,260
00000642.jpg,1200,800,235,170,465,349
00001548.jpg,3896,5999,1675,1118,2582,2743
00000656.jpg,700,525,149,243,298,373
00002727.jpg,868,1300,496,356,592,525
00003439.jpg,612,409,241,60,417,194
00000118.jpg,951,1000,321,127,547,398
00003377.jpg,390,280,56,18,139,88
00002069.jpg,1500,1203,1,47,683,728
00001560.jpg,1470,980,563,194,905,460
00003405.jpg,360,239,162,24,241,84
00001212.jpg,612,423,269,44,391,145
00002294.jpg,1050,1400,188,73,699,866
00002280.jpg,1000,750,593,62,846,283
00001789.jpg,1000,667,1,1,676,348
00001951.jpg,500,333,198,122,317,214
00001979.jpg,612,424,195,57,383,209
00001986.jpg,800,582,176,21,673,442
00001038.jpg,721,720,277,11,476,242
00002525.jpg,1200,800,99,46,839,621
00002243.jpg,750,500,166,28,298,130
00001762.jpg,722,1390,322,179,435,434
00003175.jpg,1000,1500,631,372,744,566
00001010.jpg,1120,1680,345,441,784,1191
00003161.jpg,508,340,125,77,253,178
00001776.jpg,591,519,259,26,352,122
00003159.jpg,960,641,339,106,809,479
00002247.jpg,640,357,563,108,639,201
00001996.jpg,1500,1101,607,108,882,343
00001028.jpg,1000,667,295,123,704,440
00002521.jpg,1024,683,350,81,633,301
00002535.jpg,960,720,459,66,708,282
00000322.jpg,800,582,315,66,522,241
00001982.jpg,626,417,311,12,473,137
00001772.jpg,1335,2000,553,143,832,629
00003165.jpg,262,280,75,197,119,250
00001014.jpg,1200,1800,278,80,691,786
00002509.jpg,390,480,151,60,216,154
00003171.jpg,682,1023,415,360,532,565
00001766.jpg,1600,1157,676,19,945,246
00000478.jpg,1023,819,437,135,788,462
00001955.jpg,640,797,98,48,396,480
00001941.jpg,861,1300,311,43,576,508
00001799.jpg,333,519,43,88,217,396
00001969.jpg,667,1024,259,91,443,412
00002723.jpg,1000,1500,231,175,641,874
00000652.jpg,920,634,482,66,593,155
00002045.jpg,1500,1000,1191,257,1497,559
00002051.jpg,345,520,149,66,207,167
00001558.jpg,500,333,285,16,404,108
00000120.jpg,736,1104,344,234,448,420
00003429.jpg,300,450,67,16,129,124
00002737.jpg,1800,1200,1461,536,1727,742
00001216.jpg,236,354,101,3,158,97
00001570.jpg,590,393,298,100,370,156
00001564.jpg,866,1390,327,83,599,580
00002938.jpg,550,309,21,29,278,205
00002086.jpg,300,450,46,21,171,240
00000849.jpg,636,1024,296,36,375,184
00002092.jpg,626,418,374,35,540,163
00002904.jpg,2048,1365,965,371,1402,710
00000875.jpg,800,582,513,153,711,321
00002910.jpg,480,320,120,195,191,250
00002657.jpg,236,354,93,45,169,177
00001438.jpg,640,960,132,127,291,403
00000726.jpg,1300,956,533,39,811,271
00002131.jpg,684,1024,189,121,488,641
00002125.jpg,1000,666,245,1,682,325
00002643.jpg,681,1024,295,211,434,454
00003213.jpg,626,417,299,47,439,155
00001404.jpg,600,900,213,88,284,212
00001410.jpg,1000,1250,385,437,589,734
00002119.jpg,1500,1120,530,1,1001,402
00000068.jpg,1177,1175,521,67,668,233
00001376.jpg,400,620,107,126,191,276
00002858.jpg,525,315,168,31,423,209
00002680.jpg,2500,1831,409,519,919,954
00001389.jpg,736,863,242,41,600,530
00000097.jpg,4256,2832,2214,752,2962,1331
00000901.jpg,866,1390,553,251,638,409
00000524.jpg,970,714,553,108,774,297
00002441.jpg,4256,2832,779,484,1769,1235
00001148.jpg,1331,2000,476,613,754,1099
00000256.jpg,1300,956,342,160,538,328
00000530.jpg,1300,866,534,342,752,512
00003039.jpg,509,339,302,28,497,183
00000518.jpg,400,211,87,93,198,159
00001606.jpg,867,1300,379,155,478,327
00001821.jpg,1024,683,238,18,707,383
00002496.jpg,956,1280,423,374,521,527
00000281.jpg,2832,4256,1236,1109,1867,2213
00002482.jpg,1000,774,577,258,704,372
00001835.jpg,590,393,33,84,196,211
00001809.jpg,800,533,107,41,593,418
00001808.jpg,590,393,255,4,590,342
00002483.jpg,750,500,174,55,315,162
00001834.jpg,683,1024,228,95,310,236
00001820.jpg,1300,950,481,24,899,378
00000280.jpg,1000,667,132,155,390,351
00002497.jpg,400,264,205,34,358,152
00001175.jpg,600,420,225,34,391,169
00001613.jpg,736,736,259,123,434,327
00003004.jpg,800,800,214,261,430,512
00003010.jpg,382,287,16,1,381,286
00001607.jpg,2410,3679,1142,1140,1393,1587
00000519.jpg,1000,667,220,57,579,336
00001161.jpg,332,519,61,3,242,325
00002468.jpg,980,654,75,23,645,457
00001149.jpg,1257,1300,524,171,731,421
00002440.jpg,338,450,240,107,277,165
00003038.jpg,612,407,324,72,470,187
00002326.jpg,474,640,133,99,289,343
00000525.jpg,612,416,33,122,175,233
00002454.jpg,500,750,186,63,316,288
00000243.jpg,870,580,384,62,624,249
00002871.jpg,858,1390,226,247,325,435
00000900.jpg,590,393,247,47,365,138
00000928.jpg,333,519,131,76,193,189
00001388.jpg,800,630,167,72,459,334
00002681.jpg,236,354,139,76,174,137
00000082.jpg,1150,1680,454,516,758,1033
00002118.jpg,1200,799,134,128,817,658
00003206.jpg,600,400,212,94,299,162
00001411.jpg,612,329,267,79,483,213
00001377.jpg,683,1024,253,27,405,293
00000069.jpg,1000,1500,399,909,515,1112
00001363.jpg,1024,768,427,58,607,215
00001405.jpg,318,450,122,134,170,213
00003212.jpg,800,800,259,278,518,579
00002124.jpg,1300,956,563,69,1228,638
00000055.jpg,750,1050,343,1,451,160
00000041.jpg,1024,683,244,20,768,426
00002130.jpg,2000,1334,774,195,1350,642
00001439.jpg,333,519,129,103,185,204
00000860.jpg,1500,1120,644,54,880,259
00002911.jpg,1600,1167,183,90,1069,842
00000874.jpg,866,1300,294,1,467,284
00000684.jpg,1030,580,312,20,622,228
00002939.jpg,566,850,262,153,330,271
00000848.jpg,1500,1000,509,122,897,423
00002087.jpg,1300,956,225,32,1106,770
00003399.jpg,390,280,142,61,243,145
00003372.jpg,408,612,151,266,203,356
00001203.jpg,333,519,158,68,223,187
00001571.jpg,2693,3914,880,606,1507,1666
00002736.jpg,640,467,154,61,288,175
00003428.jpg,1000,1000,295,288,475,497
00000135.jpg,3689,5515,1669,1285,2226,2254
00002722.jpg,1024,682,298,1,881,428
00002044.jpg,1300,957,846,98,1015,242
00000653.jpg,1040,694,451,113,678,289
00001968.jpg,2000,1333,854,259,1183,514
00001798.jpg,860,1300,315,132,424,324
00000486.jpg,402,604,157,67,209,159
00001940.jpg,626,417,220,39,421,194
00000492.jpg,1001,1500,383,124,606,513
00001954.jpg,1473,980,729,107,1348,586
00002508.jpg,236,346,59,25,124,136
00001001.jpg,800,582,301,57,487,215
00000479.jpg,565,321,485,164,565,223
00001767.jpg,612,408,124,12,480,289
00001773.jpg,683,1024,216,213,472,661
00001015.jpg,333,519,142,36,204,151
00000323.jpg,866,1390,367,225,507,485
00000445.jpg,973,648,123,199,317,350
00001983.jpg,1000,667,496,90,803,328
00001997.jpg,400,309,158,1,357,171
00002246.jpg,590,394,143,1,430,216
00000337.jpg,600,420,431,104,493,155
00001981.jpg,1068,1700,381,177,676,711
00000447.jpg,390,280,159,58,230,118
00002536.jpg,612,459,204,18,496,273
00000321.jpg,640,800,223,122,302,235
00002244.jpg,400,600,152,67,316,352
00000453.jpg,1000,667,481,133,592,217
00003172.jpg,262,280,75,197,119,250
00001003.jpg,500,333,148,63,327,202
00000309.jpg,1000,667,293,18,770,387
00001017.jpg,800,533,399,54,559,178
00001771.jpg,1000,667,133,63,755,545
00003166.jpg,1300,956,531,79,1087,555
00002293.jpg,1335,2000,638,413,843,772
00001942.jpg,400,280,204,34,324,130
00001956.jpg,1300,956,394,109,1000,628
00002287.jpg,433,650,120,36,336,412
00000123.jpg,681,1024,268,139,350,281
00002052.jpg,1300,956,480,125,871,453
00000645.jpg,590,393,299,109,422,202
00000889.jpg,612,408,215,66,435,237
00002046.jpg,1500,1120,490,96,904,455
00003358.jpg,800,533,235,173,406,305
00000137.jpg,600,900,217,23,325,207
00003416.jpg,236,346,83,11,118,70
00002708.jpg,2000,1228,60,115,469,407
00000679.jpg,1024,683,652,223,817,351
00001567.jpg,406,608,167,36,266,207
00003370.jpg,500,700,196,85,273,211
00003364.jpg,736,917,378,92,501,267
00001215.jpg,1001,1600,437,143,548,350
00003402.jpg,236,354,81,45,149,163
00002085.jpg,600,900,271,61,344,186
00000876.jpg,1500,1178,639,97,1018,444
00002640.jpg,612,408,264,68,531,276
00002898.jpg,600,401,1,3,501,393
00003238.jpg,612,413,72,89,322,282
00002132.jpg,1600,1167,553,46,942,383
00002654.jpg,900,600,339,105,898,539
00001413.jpg,1300,1021,498,90,842,404
00001407.jpg,1023,759,255,31,569,302
00000719.jpg,626,417,153,20,272,113
00002683.jpg,792,1024,484,194,599,366
00000094.jpg,1024,682,402,26,685,245
00002867.jpg,1920,1080,816,171,1146,387
00000916.jpg,681,1024,323,20,404,159
00000902.jpg,600,400,329,144,477,259
00000533.jpg,1500,1101,880,271,1312,640
00000255.jpg,401,343,239,67,392,219
00002456.jpg,629,472,104,229,174,288
00000527.jpg,1300,1002,252,202,470,398
00001639.jpg,682,1024,338,73,501,356
00002318.jpg,1728,1075,519,81,681,198
00003006.jpg,800,800,193,103,350,285
00001611.jpg,1024,683,433,33,682,226
00001177.jpg,667,1000,400,66,512,262
00001163.jpg,1600,1167,428,29,1142,649
00001605.jpg,2940,1960,1030,144,1672,641
00003012.jpg,510,340,56,50,409,318
00001836.jpg,1500,1120,448,66,861,425
00000296.jpg,682,1023,285,186,407,395
00001188.jpg,333,519,117,24,189,156
00002481.jpg,700,467,157,90,359,247
00002495.jpg,1024,682,126,80,478,353
00000282.jpg,434,650,196,133,303,321
00001822.jpg,318,450,115,25,176,123
00000283.jpg,1272,1960,485,280,607,498
00001823.jpg,683,1023,243,117,382,361
00001837.jpg,867,1390,316,189,517,566
00001162.jpg,1000,569,381,77,614,231
00001176.jpg,1800,1800,940,292,1200,594
00000240.jpg,400,267,37,2,228,150
00002325.jpg,1500,1101,617,108,1049,477
00000532.jpg,1000,667,97,169,320,342
00000254.jpg,864,1296,330,233,461,460
00000903.jpg,2936,1960,1061,464,1803,1041
00002872.jpg,510,340,31,65,382,331
00002866.jpg,800,600,427,71,630,251
00000917.jpg,2000,1375,820,306,1171,587
00002696.jpg,866,1300,279,156,539,621
00000095.jpg,612,408,159,1,457,220
00002682.jpg,600,401,47,56,271,230
00000718.jpg,1280,1280,951,459,1152,699
00001406.jpg,768,768,126,120,603,675
00002669.jpg,612,408,263,68,482,238
00001360.jpg,2000,1333,756,102,1262,503
00001374.jpg,863,1300,248,208,436,538
00002133.jpg,800,533,334,57,512,195
00000724.jpg,696,440,333,64,445,146
00002655.jpg,1600,1155,382,162,657,393
00002899.jpg,800,800,159,137,357,367
00002641.jpg,736,1104,246,201,482,613
00001348.jpg,1600,1167,961,67,1132,212
00002127.jpg,2048,1367,826,114,1254,439
00000877.jpg,400,245,108,18,304,157
00002912.jpg,894,894,158,264,357,501
00002084.jpg,600,420,232,11,368,122
00002090.jpg,867,1300,368,65,475,253
00001599.jpg,333,519,109,46,203,216
00003365.jpg,800,800,311,27,440,177
00001566.jpg,1024,1024,525,114,883,532
00000678.jpg,960,539,234,124,462,273
00000136.jpg,1600,1168,603,81,1272,650
00001228.jpg,390,280,208,12,339,121
00002735.jpg,400,600,154,65,229,196
00000644.jpg,612,408,209,114,455,301
00002053.jpg,1024,683,680,132,885,291
00003198.jpg,626,418,303,172,420,263
00002286.jpg,800,600,216,40,672,438
00001957.jpg,1600,1167,321,72,1139,766
00000485.jpg,576,768,333,156,393,249
00001943.jpg,1200,773,77,65,317,244
00001016.jpg,683,1023,288,34,376,188
00000308.jpg,620,348,262,29,381,107
00002279.jpg,1200,1800,334,335,687,938
00003167.jpg,2000,1333,1487,244,1776,469
00001770.jpg,800,533,190,30,769,489
00001764.jpg,1300,1142,367,61,1124,835
00003173.jpg,612,408,313,45,509,198
00000452.jpg,2939,1960,632,90,1535,791
00001994.jpg,300,470,36,7,266,408
00002245.jpg,512,512,155,1,382,164
00001980.jpg,1024,769,506,329,702,501
00001758.jpg,718,1024,308,46,390,182
00001703.jpg,2770,1960,984,80,1562,557
00001065.jpg,590,393,177,67,268,138
00001071.jpg,450,382,237,43,392,196
00002578.jpg,960,641,482,138,662,278
00003100.jpg,1080,814,36,67,939,809
00001717.jpg,2000,1281,571,84,1449,739
00000409.jpg,4000,6000,1339,1376,2121,2743
00003128.jpg,1000,1000,321,239,609,574
00002236.jpg,1280,853,363,79,902,496
00001059.jpg,857,1024,248,84,383,272
00002550.jpg,445,600,120,136,166,209
00002544.jpg,660,424,206,1,437,174
00000353.jpg,700,466,263,81,376,168
00001918.jpg,800,533,282,41,534,236
00001924.jpg,360,254,89,14,273,165
00002593.jpg,467,700,161,266,255,428
00002587.jpg,210,280,85,26,132,99
00001930.jpg,682,1023,195,1,384,123
00001267.jpg,500,749,198,174,298,344
00000179.jpg,1500,2250,704,409,854,671
00003470.jpg,236,157,54,46,140,112
00002008.jpg,2936,1960,1168,278,1755,735
00001501.jpg,1200,1800,473,208,616,457
00001515.jpg,1300,867,389,171,780,468
00003302.jpg,1600,1600,567,278,947,712
00003464.jpg,236,330,76,108,128,194
00001273.jpg,417,626,104,70,241,309
00000145.jpg,866,1390,353,101,526,418
00000623.jpg,2000,1333,1121,416,1697,863
00002034.jpg,510,340,115,124,214,202
00002020.jpg,800,533,556,103,685,203
00000637.jpg,1300,956,691,106,1027,393
00001529.jpg,683,1024,214,103,410,439
00000151.jpg,1024,681,328,215,678,487
00003458.jpg,236,268,109,14,158,79
00002975.jpg,612,408,240,60,538,291
00002949.jpg,288,360,109,74,176,170
00000838.jpg,799,1024,123,45,588,723
00001313.jpg,682,1024,230,69,475,488
00003504.jpg,236,354,52,96,99,179
00003262.jpg,681,1024,284,81,439,347
00001475.jpg,800,532,305,43,556,238
00001461.jpg,512,512,345,20,459,152
00003276.jpg,681,1024,284,81,439,347
00002168.jpg,1000,792,271,18,439,173
00003510.jpg,236,318,85,13,133,89
00001307.jpg,1000,667,403,47,691,266
00002626.jpg,612,408,203,103,421,273
00000031.jpg,434,650,170,328,222,418
00000757.jpg,800,582,258,148,479,335
00002140.jpg,1001,1600,363,235,521,523
00002154.jpg,1300,861,699,186,840,296
00002801.jpg,819,1024,367,186,608,537
00000970.jpg,1024,688,415,1,924,399
00002815.jpg,900,600,369,155,527,278
00002183.jpg,900,642,374,61,705,335
00000794.jpg,512,512,97,1,500,430
00000958.jpg,600,400,248,90,337,159
00002197.jpg,800,534,296,78,390,150
00003289.jpg,461,713,127,200,186,306
00002829.jpg,960,642,396,130,773,429
00000569.jpg,590,394,78,79,252,211
00002418.jpg,1023,682,243,64,557,307
00001105.jpg,1024,682,433,64,956,470
00003074.jpg,1600,1154,350,280,540,436
00001663.jpg,866,1300,339,230,509,532
00001893.jpg,875,1390,385,99,712,690
00000233.jpg,1300,1300,549,628,787,906
00002430.jpg,728,546,145,41,443,301
00001139.jpg,700,1050,305,58,507,410
00002356.jpg,359,320,66,41,104,80
00003048.jpg,2000,1333,242,318,1065,956
00001878.jpg,600,332,105,15,208,83
00001688.jpg,408,612,222,25,286,135
00001850.jpg,596,900,272,182,334,291
00001844.jpg,1600,1165,519,78,806,321
00000582.jpg,1200,675,314,366,599,553
00000583.jpg,2716,1810,1877,511,2365,889
00001845.jpg,1500,1120,608,64,943,354
00002380.jpg,746,431,76,31,222,129
00000597.jpg,1440,810,607,241,778,353
00001851.jpg,1300,867,241,68,785,490
00001689.jpg,1500,1000,529,160,810,383
00001879.jpg,509,339,141,28,395,225
00000226.jpg,1000,1500,336,559,458,771
00001138.jpg,332,519,61,3,242,325
00003049.jpg,600,901,221,187,355,420
00002357.jpg,536,600,178,148,336,353
00000540.jpg,612,408,245,138,378,241
00001886.jpg,612,612,204,22,392,241
00001892.jpg,866,1300,494,32,679,348
00002343.jpg,1000,1001,451,666,563,796
00001104.jpg,700,1050,86,1,604,738
00003061.jpg,1651,2190,616,416,826,740
00001676.jpg,736,1492,125,132,406,794
00002419.jpg,660,440,283,206,421,313
00003288.jpg,272,340,137,85,167,129
00000959.jpg,1125,1500,248,174,904,1169
00002828.jpg,600,338,139,57,453,263
00000965.jpg,1334,2000,520,325,977,1105
00002814.jpg,1024,682,418,152,628,311
00002800.jpg,1500,1000,106,38,609,428
00002633.jpg,750,501,189,106,268,167
00000024.jpg,829,580,167,36,257,109
00002141.jpg,174,238,82,44,117,101
00001448.jpg,1600,1168,661,228,1074,580
00002169.jpg,721,900,253,266,439,536
00003277.jpg,626,417,98,90,425,344
00001460.jpg,670,450,218,10,475,210
00001306.jpg,600,419,153,36,382,226
00000018.jpg,800,534,131,30,628,408
00003505.jpg,235,157,110,5,172,53
00001312.jpg,1001,1600,424,366,683,837
00001474.jpg,1098,732,23,350,237,517
00003263.jpg,800,533,388,71,526,178
00000193.jpg,1000,667,477,76,715,260
00002784.jpg,2000,1000,609,164,1372,618
00001299.jpg,500,750,211,76,368,350
00000839.jpg,1600,1122,966,127,1247,356
00000811.jpg,1500,1600,726,130,1139,633
00002960.jpg,1200,900,734,202,940,382
00002974.jpg,1024,683,169,104,361,253
00000805.jpg,450,319,196,40,299,125
00001528.jpg,450,318,206,93,298,168
00002021.jpg,493,280,243,21,335,82
00003459.jpg,236,322,89,27,119,73
00000150.jpg,1600,1127,512,82,1060,531
00002753.jpg,550,366,107,59,252,169
00002035.jpg,1500,1120,519,79,971,471
00003303.jpg,626,352,462,41,572,113
00001514.jpg,626,417,142,36,491,306
00001272.jpg,380,280,127,37,304,189
00003465.jpg,235,385,87,146,150,267
00003471.jpg,236,352,60,191,111,279
00000178.jpg,650,434,266,106,434,233
00001266.jpg,612,419,146,39,465,293
00003317.jpg,390,280,290,30,348,79
00002009.jpg,512,512,190,1,331,117
00001931.jpg,1334,2000,560,174,709,434
00001925.jpg,1335,2000,559,153,826,619
00002592.jpg,467,700,201,94,290,246
00002545.jpg,400,600,171,46,214,122
00002223.jpg,744,1116,217,205,566,801
00002237.jpg,768,1122,342,100,517,397
00002579.jpg,600,285,253,48,411,135
00000408.jpg,1000,1500,297,2,784,815
00003115.jpg,681,1024,289,157,465,465
00001702.jpg,866,1390,304,76,409,273
00003103.jpg,1200,628,80,46,538,324
00001072.jpg,1000,667,265,82,566,316
00001066.jpg,1068,1700,382,203,574,551
00003117.jpg,800,534,330,153,456,249
00002209.jpg,698,1050,200,93,548,688
00000436.jpg,4461,6680,1810,2047,2340,2991
00002547.jpg,1300,1051,651,324,1198,838
00002553.jpg,2560,1440,199,1,2203,1280
00000422.jpg,900,601,393,241,562,369
00001933.jpg,1500,1101,595,67,974,399
00002584.jpg,1280,720,561,96,885,312
00001099.jpg,612,408,1,1,511,404
00000387.jpg,1280,720,295,1,1280,718
00003467.jpg,236,157,44,29,112,83
00001270.jpg,1300,956,506,25,994,434
00003301.jpg,800,800,213,32,357,196
00001264.jpg,866,1300,322,628,528,988
00003473.jpg,236,354,61,99,111,187
00002745.jpg,1024,683,142,223,431,447
00002023.jpg,1600,2000,927,554,1247,1030
00002037.jpg,612,408,81,25,265,168
00002989.jpg,1707,2560,669,652,1130,1457
00002751.jpg,1000,666,479,175,598,267
00000146.jpg,870,580,488,44,704,208
00002962.jpg,2048,1365,718,567,1295,1006
00000813.jpg,2613,1960,6,1,1528,1547
00000807.jpg,1800,1202,816,199,1192,491
00002976.jpg,2048,2048,324,687,691,1115
00002786.jpg,768,512,188,63,607,388
00003498.jpg,235,353,56,84,154,255
00000191.jpg,400,259,162,27,280,115
00003513.jpg,236,157,59,31,145,97
00003275.jpg,236,353,83,82,126,155
00003261.jpg,612,408,286,57,495,220
00001476.jpg,408,612,159,101,245,250
00000768.jpg,866,1390,261,56,371,261
00002619.jpg,1024,683,780,114,980,269
00003507.jpg,236,236,38,58,108,137
00000026.jpg,1600,1158,258,300,783,742
00002631.jpg,2000,1333,874,252,1274,562
00003249.jpg,426,640,126,189,194,307
00002157.jpg,400,453,52,19,223,244
00000754.jpg,768,1024,307,174,514,495
00002143.jpg,612,408,255,38,495,224
00002625.jpg,384,640,153,91,211,204
00000032.jpg,1600,1157,555,63,1447,830
00002816.jpg,700,467,356,53,590,236
00000973.jpg,1600,1168,530,99,1066,555
00002802.jpg,1024,576,223,129,432,266
00000783.jpg,957,1300,380,199,499,387
00002180.jpg,1300,971,586,225,782,392
00003077.jpg,332,519,53,121,88,184
00001660.jpg,400,600,164,42,246,185
00001106.jpg,1800,1202,553,396,856,632
00001112.jpg,590,394,280,30,421,139
00001674.jpg,1300,956,486,81,764,319
00001884.jpg,434,600,98,3,335,375
00000542.jpg,1067,1700,249,688,492,1138
00002433.jpg,2000,2000,1138,294,1392,583
00000230.jpg,600,400,258,90,456,244
00002341.jpg,1000,624,387,316,571,446
00001890.jpg,800,597,311,39,455,164
00000556.jpg,2937,1960,796,302,1899,1158
00001648.jpg,1500,1101,739,240,1081,538
00001847.jpg,683,1024,299,179,417,384
00001853.jpg,318,420,159,65,221,160
00001852.jpg,1000,563,7,1,1000,561
00000580.jpg,2937,1960,1438,67,2401,832
00001846.jpg,600,439,191,39,306,137
00000231.jpg,1024,683,194,7,791,460
00002354.jpg,640,467,220,85,317,167
00000543.jpg,1620,1080,588,184,1193,653
00001885.jpg,1300,904,621,108,1038,446
00001113.jpg,626,418,236,2,626,152
00003062.jpg,1400,1050,575,281,805,478
00001675.jpg,1600,1168,883,93,1247,410
00001661.jpg,600,387,213,153,423,307
00003076.jpg,1916,2405,300,65,1544,1882
00000219.jpg,681,1023,253,107,324,228
00001107.jpg,533,849,231,68,297,191
00001488.jpg,1300,866,147,1,1300,856
00000796.jpg,1068,1700,548,114,740,469
00002181.jpg,470,627,197,55,289,198
00002195.jpg,584,860,269,131,361,292
00000972.jpg,612,408,92,82,231,190
00002803.jpg,868,1300,358,128,528,424
00002817.jpg,1500,1000,598,45,835,228
00000966.jpg,1300,986,294,217,1085,914
00002142.jpg,1200,675,705,100,911,235
00000755.jpg,800,533,253,42,539,264
00002624.jpg,612,408,151,98,263,183
00001339.jpg,600,419,218,21,331,111
00000741.jpg,1600,1157,304,107,579,339
00000999.jpg,590,884,266,84,337,209
00002156.jpg,692,1050,162,164,478,722
00003248.jpg,1300,956,574,119,798,310
00001477.jpg,4000,6000,1247,517,2503,2710
00003260.jpg,480,720,259,216,330,340
00002618.jpg,510,340,218,44,389,177
00001311.jpg,736,942,143,80,544,678
00001305.jpg,1300,866,273,146,501,324
00001463.jpg,2000,1334,678,47,1363,579
00002787.jpg,720,810,232,159,411,392
00002963.jpg,1800,900,1430,54,1800,315
00000812.jpg,1156,1600,394,218,606,560
00000621.jpg,1600,1156,790,259,1083,506
00001259.jpg,1500,1101,811,99,1359,567
00002988.jpg,321,254,126,75,209,151
00002744.jpg,681,1024,308,131,435,354
00000153.jpg,1500,844,1034,77,1327,269
00002022.jpg,1440,810,463,48,978,393
00003314.jpg,1335,2000,769,297,1197,1044
00003472.jpg,236,140,27,1,169,99
00001271.jpg,667,1000,305,170,373,289
00003300.jpg,236,280,109,17,141,62
00001517.jpg,462,280,80,1,445,183
00000609.jpg,390,280,246,28,328,96
00000386.jpg,650,434,151,103,290,210
00001926.jpg,1600,1156,180,7,1241,919
00000423.jpg,1001,1620,284,50,643,728
00002220.jpg,364,480,53,38,316,442
00000351.jpg,1300,956,529,104,929,446
00001067.jpg,500,333,160,27,389,208
00000379.jpg,467,700,238,18,297,121
00003116.jpg,1280,854,433,277,673,459
00001701.jpg,433,650,172,116,267,281
00003102.jpg,612,408,299,240,413,329
00001073.jpg,333,519,135,12,227,178
00002542.jpg,1500,1000,123,5,1016,668
00002224.jpg,1000,777,647,150,733,227
00002230.jpg,640,881,130,135,292,400
00001739.jpg,1000,667,337,66,689,339
00000427.jpg,2316,2557,1620,834,2316,1853
00002556.jpg,5472,3648,1585,1720,3886,3505
00002218.jpg,3734,4800,2096,478,2795,1525
00001705.jpg,1280,720,831,89,1056,237
00003112.jpg,390,280,160,1,338,104
00001063.jpg,1500,1389,15,1,1032,883
00001088.jpg,1800,1202,699,331,983,552
00000396.jpg,600,400,148,61,377,242
00002581.jpg,1365,2048,552,134,897,750
00001922.jpg,1000,667,383,39,587,198
00002595.jpg,858,572,396,140,618,312
00002026.jpg,683,1023,291,117,380,271
00001249.jpg,236,297,50,5,151,153
00002740.jpg,1024,683,340,192,449,277
00000143.jpg,736,919,218,121,444,449
00000625.jpg,450,321,209,86,265,132
00002032.jpg,700,1050,282,76,405,291
00003304.jpg,1023,683,58,123,271,285
00001275.jpg,1242,1530,349,192,567,505
00003476.jpg,236,157,85,25,138,67
00002768.jpg,920,460,1,56,501,403
00003310.jpg,612,408,256,65,453,217
00000619.jpg,1024,683,157,257,416,458
00001507.jpg,640,963,229,35,421,372
00002783.jpg,454,340,49,54,243,223
00000194.jpg,866,1390,366,265,518,549
00000180.jpg,1000,624,340,35,750,332
00002797.jpg,1000,667,206,43,306,121
00003489.jpg,222,288,117,46,152,99
00000816.jpg,299,450,1,5,112,327
00000802.jpg,682,1024,253,85,329,218
00002152.jpg,1280,861,589,300,766,439
00000023.jpg,1000,1500,375,285,562,612
00002634.jpg,333,519,52,117,116,232
00002620.jpg,1600,1167,771,117,1369,624
00001329.jpg,600,420,139,1,276,56
00000989.jpg,1000,667,422,102,868,448
00000751.jpg,733,1023,294,76,431,299
00003258.jpg,626,417,143,48,257,137
00002146.jpg,397,600,159,70,233,199
00000779.jpg,1600,1168,315,155,672,465
00002608.jpg,2000,1333,1121,404,1548,728
00001301.jpg,385,280,55,38,168,134
00001315.jpg,689,900,156,6,470,484
00003502.jpg,200,150,1,1,200,149
00003264.jpg,1001,1001,373,17,626,305
00001473.jpg,736,736,181,91,547,517
00000786.jpg,1024,683,27,1,650,452
00002191.jpg,400,285,74,24,158,92
00000792.jpg,1000,1000,262,33,728,575
00000962.jpg,700,525,82,10,557,424
00002807.jpg,600,369,275,45,452,172
00000976.jpg,1202,1800,332,499,572,927
00002436.jpg,925,1200,231,70,683,753
00000547.jpg,1001,1600,30,327,222,692
00001881.jpg,900,556,192,27,740,429
00001659.jpg,1280,720,1,1,1280,712
00002350.jpg,750,440,333,50,454,133
00000553.jpg,800,582,202,40,418,223
00000235.jpg,4000,6000,1521,1867,1939,2580
00002422.jpg,500,500,177,294,291,427
00003072.jpg,612,408,220,78,351,179
00001665.jpg,1000,667,413,90,645,267
00003066.jpg,1157,887,296,70,487,240
00001117.jpg,1500,1201,454,130,1045,681
00002393.jpg,1400,1120,532,346,944,729
00000584.jpg,6000,3887,2014,1076,2654,1559
00001842.jpg,700,1050,313,100,419,284
00000590.jpg,1000,571,521,281,721,414
00001856.jpg,364,280,1,1,276,138
00002387.jpg,388,480,162,76,287,255
00003098.jpg,1023,682,827,413,934,496
